transaction_id,customer_id,age,account_balance,transaction_amount,transaction_type,merchant_category,device_type,transaction_location,is_foreign_transaction,failed_attempts_last_24h,avg_transaction_amount,transaction_frequency_24h,amount_deviation,is_fraud
TXN6002,CUST1871,25,455459,643.2,UPI,Electronics,Web,USA,0,5,584,6,59.2,1
TXN6003,CUST1295,33,435911,3848.92,UPI,Travel,Web,UK,1,2,1862,7,1986.92,0
TXN6004,CUST852,34,20810,5124.88,ATM,Restaurant,Web,Nigeria,0,2,4039,6,1085.88,0
TXN6005,CUST495,22,172408,4009.43,ATM,Electronics,Web,India,1,3,4617,2,607.57,0
TXN6006,CUST1166,63,385421,428.69,UPI,Travel,Mobile,USA,0,5,1030,5,601.31,1
TXN6007,CUST270,47,165902,409.74,POS,Electronics,Web,USA,1,4,697,5,287.26,1
TXN6008,CUST621,55,101414,2243.58,UPI,Electronics,Web,USA,0,1,1274,10,969.58,0
TXN6009,CUST1505,48,185676,1326.93,UPI,Travel,Web,Nigeria,1,5,1283,6,43.93,1
TXN6010,CUST454,25,298858,4812.82,ATM,Travel,Web,Nigeria,1,5,2873,3,1939.82,1
TXN6011,CUST1482,42,126140,2543.76,ATM,Travel,Web,Nigeria,0,4,2635,9,91.24,1
TXN6012,CUST453,28,382684,2987.9,POS,Grocery,Mobile,India,1,3,2455,1,532.9,0
TXN6013,CUST954,26,69954,1364.88,ATM,Travel,Web,USA,1,0,2266,10,901.12,0
TXN6014,CUST1015,57,169225,1636.5,UPI,Restaurant,Mobile,UK,0,2,3319,6,1682.5,0
TXN6015,CUST1968,48,345501,4556.11,Online,Travel,Mobile,India,0,2,2256,5,2300.11,0
TXN6016,CUST164,34,237830,2484.52,POS,Restaurant,Mobile,UK,1,0,3299,7,814.48,0
TXN6017,CUST1921,59,219122,1535.35,POS,Travel,Mobile,USA,0,5,1681,6,145.65,1
TXN6018,CUST830,70,341004,1862.24,UPI,Grocery,Mobile,UK,1,5,2932,7,1069.76,1
TXN6019,CUST1649,22,453076,1888.48,Online,Grocery,Web,UK,1,4,3073,4,1184.52,1
TXN6020,CUST113,51,320680,542.35,ATM,Electronics,Mobile,UK,1,1,695,7,152.65,0
TXN6021,CUST238,18,429403,3832.1,POS,Electronics,Mobile,USA,0,1,4600,5,767.9,0
TXN6022,CUST503,18,72110,4689.81,Online,Restaurant,Mobile,USA,0,3,3275,1,1414.81,0
TXN6023,CUST1645,46,152354,2830.02,ATM,Grocery,Web,Nigeria,0,3,3709,10,878.98,0
TXN6024,CUST1142,49,65839,2130.47,ATM,Travel,Web,India,1,5,1920,8,210.47,1
TXN6025,CUST567,39,147970,1867.91,ATM,Travel,Web,USA,0,2,1737,5,130.91,0
TXN6026,CUST757,39,189081,4500.85,Online,Grocery,Mobile,India,0,4,2882,5,1618.85,1
TXN6027,CUST1041,19,470231,5533.81,ATM,Travel,Web,UK,1,5,4844,9,689.81,1
TXN6028,CUST1920,56,131493,5575.88,ATM,Grocery,Mobile,Nigeria,1,5,4170,1,1405.88,1
TXN6029,CUST141,45,22489,1258.57,ATM,Travel,Mobile,UK,1,1,1734,4,475.43,0
TXN6030,CUST687,35,326106,857.82,UPI,Electronics,Web,UK,0,1,1300,4,442.18,0
TXN6031,CUST1602,51,39926,3416.6,Online,Electronics,Web,UK,1,0,4570,6,1153.4,0
TXN6032,CUST681,63,167934,3686.77,POS,Grocery,Web,India,0,1,4223,8,536.23,0
TXN6033,CUST1315,56,307806,1757.95,ATM,Grocery,Web,India,1,5,4828,9,3070.05,1
TXN6034,CUST1873,20,454657,1353.9,ATM,Grocery,Mobile,Nigeria,1,1,1056,5,297.9,0
TXN6035,CUST1415,25,57891,470.53,ATM,Grocery,Web,UK,1,4,626,8,155.47,1
TXN6036,CUST1573,60,162753,2600.74,UPI,Travel,Web,USA,0,3,3162,4,561.26,0
TXN6037,CUST392,68,151808,3529.15,POS,Electronics,Web,UK,0,5,3281,7,248.15,1
TXN6038,CUST853,54,394889,1388.17,POS,Restaurant,Mobile,Nigeria,1,2,1057,10,331.17,0
TXN6039,CUST1811,54,312846,1379.44,UPI,Restaurant,Mobile,USA,1,3,2444,1,1064.56,0
TXN6040,CUST609,34,457331,5621.73,ATM,Electronics,Web,USA,1,2,4494,6,1127.73,0
TXN6041,CUST436,42,461888,717.37,ATM,Restaurant,Mobile,USA,1,5,1202,9,484.63,1
TXN6042,CUST1869,53,240705,568.63,UPI,Electronics,Web,USA,1,0,3177,1,2608.37,0
TXN6043,CUST823,49,34961,4474.24,UPI,Travel,Mobile,India,1,2,4427,2,47.24,0
TXN6044,CUST617,37,117475,1974.08,UPI,Electronics,Mobile,India,0,2,1863,10,111.08,0
TXN6045,CUST1985,58,271273,1970.21,ATM,Restaurant,Mobile,Nigeria,1,1,4647,6,2676.79,0
TXN6046,CUST82,67,150309,2757.57,ATM,Electronics,Web,USA,0,2,3746,5,988.43,0
TXN6047,CUST280,69,6694,3251.0,UPI,Restaurant,Web,Nigeria,0,5,2218,10,1033.0,1
TXN6048,CUST845,27,21106,1771.5,Online,Restaurant,Mobile,Nigeria,1,3,1726,9,45.5,0
TXN6049,CUST1925,64,243229,1060.35,UPI,Restaurant,Web,Nigeria,0,2,1959,3,898.65,0
TXN6050,CUST974,59,458935,1602.71,POS,Restaurant,Web,UK,0,1,1502,8,100.71,0
TXN6051,CUST117,31,52220,1028.95,POS,Restaurant,Mobile,UK,0,5,1123,6,94.05,1
TXN6052,CUST1917,24,283096,5646.94,POS,Travel,Web,Nigeria,0,4,4744,8,902.94,1
TXN6053,CUST245,49,151062,728.21,UPI,Grocery,Mobile,UK,0,3,1150,2,421.79,0
TXN6054,CUST212,53,265229,1695.18,UPI,Travel,Mobile,Nigeria,0,1,1668,8,27.18,0
TXN6055,CUST505,46,282346,3338.51,UPI,Grocery,Mobile,UK,1,1,2957,5,381.51,0
TXN6056,CUST487,22,382797,2511.25,Online,Grocery,Web,India,0,0,4319,10,1807.75,0
TXN6057,CUST1097,68,468690,2179.75,ATM,Grocery,Mobile,USA,0,4,2386,4,206.25,1
TXN6058,CUST39,21,475410,1958.15,ATM,Grocery,Web,UK,0,0,1680,4,278.15,0
TXN6059,CUST1804,25,16297,504.85,ATM,Travel,Web,USA,1,1,883,4,378.15,0
TXN6060,CUST1927,33,143277,962.91,Online,Travel,Mobile,UK,0,5,4011,9,3048.09,1
TXN6061,CUST1571,22,117412,3664.15,UPI,Grocery,Mobile,UK,0,5,1732,4,1932.15,1
TXN6062,CUST438,36,162823,1422.11,UPI,Grocery,Mobile,India,1,4,1458,8,35.89,1
TXN6063,CUST63,24,96728,2810.12,ATM,Electronics,Web,UK,0,5,3687,7,876.88,1
TXN6064,CUST172,31,493532,2265.81,Online,Travel,Mobile,India,0,2,3160,8,894.19,0
TXN6065,CUST1464,26,341663,3135.97,ATM,Travel,Mobile,India,0,1,4955,6,1819.03,0
TXN6066,CUST1229,33,477400,4642.87,POS,Restaurant,Mobile,India,1,5,2920,2,1722.87,1
TXN6067,CUST618,51,454368,6386.76,ATM,Travel,Mobile,USA,0,2,4347,7,2039.76,0
TXN6068,CUST85,51,167179,5527.11,POS,Electronics,Mobile,India,1,1,3864,3,1663.11,0
TXN6069,CUST664,18,491381,1578.56,ATM,Restaurant,Web,UK,1,0,1176,7,402.56,0
TXN6070,CUST1124,25,62100,553.47,POS,Grocery,Web,India,0,1,2641,10,2087.53,0
TXN6071,CUST1182,35,468616,5175.67,POS,Electronics,Web,USA,0,3,4485,6,690.67,0
TXN6072,CUST327,34,445733,434.61,POS,Grocery,Mobile,UK,0,3,4836,6,4401.39,0
TXN6073,CUST1905,61,69987,1794.15,UPI,Electronics,Web,Nigeria,1,0,4951,10,3156.85,0
TXN6074,CUST1768,31,6721,6978.23,Online,Travel,Mobile,USA,0,3,4446,7,2532.23,0
TXN6075,CUST302,23,300015,2331.37,UPI,Grocery,Web,UK,0,1,2903,7,571.63,0
TXN6076,CUST1622,30,151416,326.15,POS,Grocery,Mobile,India,1,2,796,7,469.85,0
TXN6077,CUST424,46,345741,180.07,UPI,Travel,Mobile,India,0,1,1342,5,1161.93,0
TXN6078,CUST1833,31,83341,1465.28,UPI,Travel,Mobile,India,0,4,1707,2,241.72,1
TXN6079,CUST810,50,372960,4136.91,POS,Grocery,Mobile,Nigeria,1,2,2873,7,1263.91,0
TXN6080,CUST257,70,63961,3024.47,POS,Restaurant,Web,Nigeria,1,2,2299,5,725.47,0
TXN6081,CUST1618,70,158978,1853.23,POS,Restaurant,Mobile,India,0,2,2491,8,637.77,0
TXN6082,CUST1294,19,452712,2484.06,ATM,Grocery,Web,UK,0,0,3477,6,992.94,0
TXN6083,CUST473,45,184274,1920.89,UPI,Restaurant,Web,India,1,5,1450,10,470.89,1
TXN6084,CUST1837,31,104337,3067.66,ATM,Restaurant,Web,Nigeria,0,4,4874,6,1806.34,1
TXN6085,CUST213,56,14626,1303.41,POS,Restaurant,Mobile,USA,1,0,1158,6,145.41,0
TXN6086,CUST1930,22,9363,2507.63,UPI,Restaurant,Web,USA,0,3,2585,5,77.37,0
TXN6087,CUST1883,47,46799,1564.84,POS,Restaurant,Web,Nigeria,0,2,1054,1,510.84,0
TXN6088,CUST365,50,58760,6876.16,ATM,Grocery,Web,India,0,3,4701,4,2175.16,0
TXN6089,CUST344,45,335565,5233.55,ATM,Grocery,Mobile,India,0,0,4308,6,925.55,0
TXN6090,CUST518,31,415048,185.87,Online,Restaurant,Mobile,Nigeria,1,4,808,5,622.13,1
TXN6091,CUST1318,22,298468,1375.84,Online,Grocery,Mobile,Nigeria,0,0,1042,2,333.84,0
TXN6092,CUST1916,70,191449,1385.57,POS,Travel,Mobile,USA,1,5,1816,5,430.43,1
TXN6093,CUST1550,41,491848,4770.47,UPI,Travel,Mobile,Nigeria,0,4,4463,8,307.47,1
TXN6094,CUST1638,55,147562,2183.36,Online,Travel,Mobile,USA,1,3,2226,6,42.64,0
TXN6095,CUST253,62,276406,1177.96,ATM,Grocery,Web,UK,1,2,878,1,299.96,0
TXN6096,CUST755,18,63901,4382.52,POS,Restaurant,Web,Nigeria,1,0,3717,10,665.52,0
TXN6097,CUST786,67,461211,401.95,Online,Electronics,Web,India,0,2,2124,5,1722.05,0
TXN6098,CUST1525,52,294852,5569.27,UPI,Restaurant,Web,USA,1,0,4616,5,953.27,0
TXN6099,CUST320,34,249118,3233.49,POS,Restaurant,Web,UK,0,0,4313,9,1079.51,0
TXN6100,CUST114,30,240727,2203.89,UPI,Restaurant,Mobile,India,0,0,1606,7,597.89,0
TXN6101,CUST931,26,320865,1581.59,UPI,Grocery,Web,Nigeria,1,2,2914,2,1332.41,0
TXN6102,CUST846,18,87919,5521.57,POS,Restaurant,Mobile,Nigeria,1,5,2812,6,2709.57,1
TXN6103,CUST1393,32,344607,3595.28,ATM,Electronics,Mobile,India,0,4,2781,8,814.28,1
TXN6104,CUST416,65,373960,3714.73,POS,Grocery,Mobile,India,0,3,4111,4,396.27,0
TXN6105,CUST805,69,291031,2349.24,UPI,Travel,Web,India,0,2,3411,1,1061.76,0
TXN6106,CUST1129,63,319296,6641.32,Online,Electronics,Mobile,India,0,3,4409,8,2232.32,0
TXN6107,CUST575,56,363583,1186.93,UPI,Grocery,Web,USA,1,4,1480,6,293.07,1
TXN6108,CUST1147,37,467759,4996.81,UPI,Grocery,Mobile,UK,0,1,3938,9,1058.81,0
TXN6109,CUST1124,41,156535,1398.62,ATM,Electronics,Mobile,UK,1,3,3485,3,2086.38,0
TXN6110,CUST1670,29,172289,209.68,POS,Electronics,Web,USA,0,1,586,6,376.32,0
TXN6111,CUST133,36,467062,2395.72,Online,Grocery,Mobile,Nigeria,1,2,1544,1,851.72,0
TXN6112,CUST1683,33,19097,3391.55,UPI,Travel,Web,UK,1,3,4378,5,986.45,0
TXN6113,CUST1417,67,50084,1038.13,Online,Travel,Mobile,India,0,2,755,5,283.13,0
TXN6114,CUST856,54,63201,2238.63,ATM,Restaurant,Web,UK,1,2,1492,2,746.63,0
TXN6115,CUST775,20,167053,2022.36,POS,Electronics,Mobile,India,1,0,1015,2,1007.36,0
TXN6116,CUST1090,60,77118,4131.05,Online,Travel,Mobile,India,1,2,2782,5,1349.05,0
TXN6117,CUST1549,69,215685,4059.06,UPI,Electronics,Mobile,Nigeria,0,2,4861,3,801.94,0
TXN6118,CUST605,42,206878,5301.88,UPI,Grocery,Web,UK,1,0,4387,5,914.88,0
TXN6119,CUST381,54,430134,4996.66,Online,Grocery,Mobile,India,1,5,4745,2,251.66,1
TXN6120,CUST1982,21,443512,3577.09,Online,Travel,Web,UK,0,0,2755,10,822.09,0
TXN6121,CUST80,40,484489,264.8,UPI,Grocery,Mobile,India,1,1,3724,2,3459.2,0
TXN6122,CUST461,52,298197,2454.55,POS,Electronics,Mobile,USA,1,0,1659,8,795.55,0
TXN6123,CUST1542,59,336359,1613.52,UPI,Travel,Web,India,0,1,1900,7,286.48,0
TXN6124,CUST1764,21,227901,3472.03,POS,Restaurant,Mobile,Nigeria,1,4,2767,5,705.03,1
TXN6125,CUST1815,59,361172,4793.8,UPI,Restaurant,Mobile,USA,1,5,2954,3,1839.8,1
TXN6126,CUST362,20,184053,3337.74,Online,Travel,Web,Nigeria,1,4,2893,7,444.74,1
TXN6127,CUST632,21,445444,952.53,UPI,Electronics,Web,UK,1,1,4164,4,3211.47,0
TXN6128,CUST367,69,422452,1796.75,Online,Grocery,Web,USA,1,4,2485,8,688.25,1
TXN6129,CUST1999,53,295919,3604.66,POS,Travel,Web,India,1,4,3887,3,282.34,1
TXN6130,CUST1175,56,45078,1406.22,POS,Restaurant,Web,India,0,5,2628,3,1221.78,1
TXN6131,CUST1103,65,116614,2833.82,Online,Restaurant,Web,India,1,0,4991,2,2157.18,0
TXN6132,CUST380,67,211818,6916.29,POS,Travel,Mobile,UK,1,2,4910,7,2006.29,0
TXN6133,CUST944,32,207804,2614.47,UPI,Electronics,Mobile,Nigeria,1,1,2278,5,336.47,0
TXN6134,CUST1389,32,21724,4071.81,POS,Travel,Mobile,UK,0,4,2371,3,1700.81,1
TXN6135,CUST636,28,224360,3962.5,ATM,Restaurant,Mobile,Nigeria,0,3,3260,3,702.5,0
TXN6136,CUST1998,35,245665,2392.74,ATM,Electronics,Mobile,Nigeria,0,5,4517,4,2124.26,1
TXN6137,CUST1446,40,48193,4609.62,UPI,Travel,Mobile,Nigeria,1,4,4968,7,358.38,1
TXN6138,CUST528,32,339795,1636.03,UPI,Electronics,Web,UK,0,2,3939,3,2302.97,0
TXN6139,CUST324,33,178283,3545.13,Online,Travel,Mobile,Nigeria,0,2,2754,6,791.13,0
TXN6140,CUST39,36,271312,727.89,UPI,Electronics,Web,India,1,2,2497,4,1769.11,0
TXN6141,CUST411,50,436211,603.68,POS,Grocery,Web,India,0,5,1431,3,827.32,1
TXN6142,CUST930,55,318954,984.83,ATM,Travel,Web,USA,1,1,992,6,7.17,0
TXN6143,CUST1443,67,486764,3491.86,POS,Travel,Mobile,India,1,0,3149,3,342.86,0
TXN6144,CUST1960,46,374493,1500.96,POS,Electronics,Mobile,UK,1,0,1154,3,346.96,0
TXN6145,CUST1003,55,226970,5359.15,POS,Electronics,Mobile,India,0,2,4636,6,723.15,0
TXN6146,CUST678,42,65142,547.7,UPI,Electronics,Mobile,USA,1,5,891,8,343.3,1
TXN6147,CUST1578,64,467178,1870.51,Online,Restaurant,Mobile,Nigeria,0,1,2271,1,400.49,0
TXN6148,CUST1669,56,33539,6260.3,UPI,Travel,Web,India,1,0,3877,3,2383.3,0
TXN6149,CUST634,64,126152,544.32,Online,Electronics,Mobile,India,1,5,1315,10,770.68,1
TXN6150,CUST1011,19,219294,103.28,UPI,Restaurant,Web,USA,0,5,2310,3,2206.72,1
TXN6151,CUST953,68,223927,1928.18,ATM,Travel,Mobile,India,0,5,2244,4,315.82,1
TXN6152,CUST1530,52,94670,7384.4,POS,Travel,Web,UK,0,1,3680,3,3704.4,0
TXN6153,CUST1552,36,36686,6042.99,UPI,Electronics,Mobile,UK,0,4,2756,4,3286.99,1
TXN6154,CUST1301,35,258681,4118.05,Online,Travel,Web,USA,0,1,4889,6,770.95,0
TXN6155,CUST1176,24,43210,2013.65,Online,Electronics,Web,USA,1,1,2495,6,481.35,0
TXN6156,CUST834,48,377011,442.89,ATM,Restaurant,Mobile,Nigeria,0,3,1298,6,855.11,0
TXN6157,CUST119,59,50271,1220.51,UPI,Grocery,Web,Nigeria,0,3,3515,8,2294.49,0
TXN6158,CUST772,46,76091,2554.78,ATM,Grocery,Web,Nigeria,1,2,2459,8,95.78,0
TXN6159,CUST1436,52,237380,2734.4,Online,Restaurant,Mobile,Nigeria,1,3,3171,10,436.6,0
TXN6160,CUST1449,32,265490,3343.49,UPI,Travel,Mobile,India,1,3,3123,5,220.49,0
TXN6161,CUST771,21,99099,3121.37,POS,Travel,Mobile,Nigeria,0,1,2480,5,641.37,0
TXN6162,CUST1124,18,464777,3654.63,POS,Travel,Web,UK,0,5,3646,6,8.63,1
TXN6163,CUST946,55,264038,1555.72,ATM,Travel,Web,UK,0,0,2275,10,719.28,0
TXN6164,CUST1210,58,78986,4872.39,Online,Grocery,Web,Nigeria,1,4,3621,10,1251.39,1
TXN6165,CUST137,37,495211,2140.51,ATM,Restaurant,Web,Nigeria,1,5,2097,10,43.51,1
TXN6166,CUST1378,30,154537,1332.07,Online,Travel,Mobile,UK,1,0,1485,4,152.93,0
TXN6167,CUST1282,56,193787,3438.11,POS,Travel,Web,Nigeria,1,2,2594,1,844.11,0
TXN6168,CUST85,62,123297,452.38,UPI,Travel,Mobile,USA,1,5,895,10,442.62,1
TXN6169,CUST115,30,176059,3384.75,Online,Grocery,Web,UK,1,4,1802,8,1582.75,1
TXN6170,CUST1424,53,266447,2476.13,UPI,Grocery,Web,India,0,4,2072,8,404.13,1
TXN6171,CUST25,20,9950,6140.98,POS,Grocery,Mobile,India,0,1,3334,7,2806.98,0
TXN6172,CUST1429,21,456546,6547.74,UPI,Grocery,Web,UK,1,3,3665,1,2882.74,0
TXN6173,CUST444,50,204322,1898.43,POS,Electronics,Mobile,USA,1,0,1464,6,434.43,0
TXN6174,CUST216,29,83338,7426.15,UPI,Grocery,Mobile,USA,1,4,4014,9,3412.15,1
TXN6175,CUST930,53,496184,218.05,POS,Travel,Web,UK,0,4,1196,1,977.95,1
TXN6176,CUST1809,60,81513,2090.55,UPI,Electronics,Mobile,USA,0,5,1531,3,559.55,1
TXN6177,CUST17,27,35055,152.16,UPI,Restaurant,Web,India,0,0,2033,8,1880.84,0
TXN6178,CUST469,45,398309,3390.91,UPI,Electronics,Web,Nigeria,0,0,3560,8,169.09,0
TXN6179,CUST1972,25,320811,747.05,UPI,Restaurant,Mobile,USA,1,2,1254,1,506.95,0
TXN6180,CUST664,67,220602,1343.06,UPI,Travel,Web,USA,1,5,1090,2,253.06,1
TXN6181,CUST1,44,68442,412.02,Online,Grocery,Mobile,UK,0,0,1415,2,1002.98,0
TXN6182,CUST61,62,456663,8747.82,POS,Travel,Web,USA,0,4,4905,9,3842.82,1
TXN6183,CUST1903,49,170254,354.77,Online,Restaurant,Mobile,USA,1,4,754,5,399.23,1
TXN6184,CUST1755,38,21539,4216.15,ATM,Electronics,Web,USA,1,2,4749,7,532.85,0
TXN6185,CUST427,41,327425,853.35,Online,Electronics,Mobile,UK,0,3,906,1,52.65,0
TXN6186,CUST432,41,296901,5534.51,ATM,Travel,Web,India,1,2,3976,3,1558.51,0
TXN6187,CUST841,53,122793,1065.17,ATM,Electronics,Web,UK,0,5,882,8,183.17,1
TXN6188,CUST724,44,91855,7956.18,ATM,Restaurant,Mobile,USA,1,2,4970,6,2986.18,0
TXN6189,CUST764,67,1528,238.17,UPI,Travel,Mobile,Nigeria,0,2,1580,6,1341.83,0
TXN6190,CUST508,22,479508,5555.74,Online,Electronics,Mobile,UK,1,5,4581,1,974.74,1
TXN6191,CUST1180,21,371087,1801.97,UPI,Electronics,Mobile,Nigeria,1,5,1876,6,74.03,1
TXN6192,CUST1198,47,321254,1817.34,POS,Grocery,Web,USA,0,2,989,5,828.34,0
TXN6193,CUST675,32,217561,2405.92,POS,Electronics,Web,India,1,4,2756,10,350.08,1
TXN6194,CUST1371,49,473253,886.35,UPI,Restaurant,Web,USA,0,2,1126,9,239.65,0
TXN6195,CUST787,37,12970,1845.57,UPI,Restaurant,Mobile,Nigeria,1,5,2270,9,424.43,1
TXN6196,CUST139,61,287340,3794.58,UPI,Grocery,Web,USA,0,4,3124,4,670.58,1
TXN6197,CUST1838,28,200096,1467.57,ATM,Grocery,Web,USA,0,3,4717,9,3249.43,0
TXN6198,CUST1207,62,269609,800.91,ATM,Travel,Mobile,Nigeria,1,1,3076,3,2275.09,0
TXN6199,CUST41,48,76726,6293.63,Online,Restaurant,Mobile,India,0,4,4438,10,1855.63,1
TXN6200,CUST176,59,473430,2733.32,ATM,Electronics,Web,Nigeria,1,1,3458,4,724.68,0
TXN6201,CUST737,33,204668,6116.27,UPI,Restaurant,Mobile,UK,1,2,4311,8,1805.27,0
TXN6202,CUST1935,60,265079,1052.14,POS,Restaurant,Mobile,USA,1,3,1039,8,13.14,0
TXN6203,CUST1586,27,302058,313.38,Online,Restaurant,Mobile,Nigeria,1,2,2825,3,2511.62,0
TXN6204,CUST903,70,328599,2277.42,ATM,Travel,Web,Nigeria,0,5,1592,5,685.42,1
TXN6205,CUST69,26,349086,1241.84,POS,Restaurant,Mobile,UK,1,0,1591,9,349.16,0
TXN6206,CUST849,70,11773,1723.31,Online,Travel,Web,Nigeria,0,5,1686,7,37.31,1
TXN6207,CUST652,24,466168,618.32,UPI,Travel,Mobile,USA,0,2,2566,2,1947.68,0
TXN6208,CUST126,57,324235,316.31,ATM,Electronics,Web,Nigeria,1,2,3480,8,3163.69,0
TXN6209,CUST1334,65,132869,1398.58,UPI,Grocery,Mobile,India,0,1,1543,8,144.42,0
TXN6210,CUST892,54,160658,2648.51,Online,Electronics,Web,India,0,4,3837,4,1188.49,1
TXN6211,CUST1818,27,76445,424.3,POS,Grocery,Web,UK,1,2,2501,9,2076.7,0
TXN6212,CUST43,65,175236,2374.84,UPI,Grocery,Mobile,USA,1,3,2487,9,112.16,0
TXN6213,CUST1844,23,25309,1513.53,ATM,Travel,Web,USA,0,4,2616,4,1102.47,1
TXN6214,CUST1326,59,331927,3283.58,Online,Electronics,Mobile,UK,0,3,1940,8,1343.58,0
TXN6215,CUST1024,62,178004,5533.8,ATM,Restaurant,Web,USA,1,2,3991,4,1542.8,0
TXN6216,CUST1581,29,17675,2961.65,UPI,Travel,Web,India,1,3,4053,1,1091.35,0
TXN6217,CUST1679,66,428010,759.67,POS,Restaurant,Mobile,India,1,5,3583,5,2823.33,1
TXN6218,CUST866,37,41660,1636.45,UPI,Grocery,Mobile,India,0,3,1475,6,161.45,0
TXN6219,CUST1835,25,190595,4781.75,Online,Travel,Web,India,1,1,3131,7,1650.75,0
TXN6220,CUST4,34,32992,3318.34,ATM,Electronics,Web,Nigeria,0,5,3315,5,3.34,1
TXN6221,CUST43,44,258384,1898.25,POS,Travel,Web,India,1,4,2096,7,197.75,1
TXN6222,CUST877,33,141973,1542.06,POS,Electronics,Mobile,India,0,4,1835,9,292.94,1
TXN6223,CUST1588,31,451079,3490.12,POS,Travel,Mobile,UK,0,1,2245,1,1245.12,0
TXN6224,CUST804,52,398481,3303.88,UPI,Restaurant,Web,Nigeria,0,4,3139,6,164.88,1
TXN6225,CUST141,47,467253,3008.59,UPI,Grocery,Mobile,India,0,2,2450,2,558.59,0
TXN6226,CUST1631,22,193361,1891.89,POS,Restaurant,Mobile,USA,1,2,2140,8,248.11,0
TXN6227,CUST1551,29,100481,1820.96,UPI,Restaurant,Mobile,India,1,4,2795,1,974.04,1
TXN6228,CUST739,44,257086,5494.44,UPI,Grocery,Web,USA,0,1,3947,3,1547.44,0
TXN6229,CUST925,70,120328,9191.11,POS,Restaurant,Web,USA,0,3,4998,4,4193.11,0
TXN6230,CUST1974,21,171175,1977.65,UPI,Travel,Mobile,Nigeria,0,1,2380,9,402.35,0
TXN6231,CUST444,57,398048,7426.0,ATM,Travel,Mobile,Nigeria,0,0,4591,6,2835.0,0
TXN6232,CUST1609,55,125300,3438.98,Online,Restaurant,Mobile,USA,0,2,2998,3,440.98,0
TXN6233,CUST1449,19,6234,3134.25,Online,Travel,Web,UK,1,2,1878,10,1256.25,0
TXN6234,CUST670,42,441854,2172.23,POS,Grocery,Mobile,USA,0,1,1746,7,426.23,0
TXN6235,CUST464,30,489222,100.0,POS,Restaurant,Web,Nigeria,0,4,4041,8,3941.0,1
TXN6236,CUST1361,66,53448,411.38,ATM,Travel,Web,India,1,4,4469,6,4057.62,1
TXN6237,CUST156,26,322392,3354.09,Online,Restaurant,Mobile,Nigeria,1,3,4617,2,1262.91,0
TXN6238,CUST857,47,81287,5796.49,ATM,Travel,Web,India,1,0,4542,1,1254.49,0
TXN6239,CUST1949,42,38865,2795.67,Online,Travel,Mobile,Nigeria,0,0,4223,3,1427.33,0
TXN6240,CUST1724,64,410250,5615.53,UPI,Restaurant,Mobile,USA,1,1,2914,8,2701.53,0
TXN6241,CUST377,52,485093,100.0,ATM,Travel,Mobile,India,1,5,2145,10,2045.0,1
TXN6242,CUST990,19,185820,2382.55,ATM,Restaurant,Mobile,USA,0,3,2004,5,378.55,0
TXN6243,CUST1736,34,23780,6063.05,Online,Electronics,Mobile,USA,1,0,4431,6,1632.05,0
TXN6244,CUST780,45,278480,1402.4,Online,Restaurant,Web,UK,1,1,862,10,540.4,0
TXN6245,CUST629,34,331687,965.32,Online,Travel,Mobile,UK,0,5,2026,6,1060.68,1
TXN6246,CUST673,38,453580,2676.12,Online,Grocery,Web,UK,0,0,1796,10,880.12,0
TXN6247,CUST862,45,387942,2720.46,Online,Travel,Mobile,India,0,5,4071,3,1350.54,1
TXN6248,CUST1257,63,97158,7482.58,ATM,Travel,Web,UK,1,5,4634,10,2848.58,1
TXN6249,CUST667,60,399140,3922.54,POS,Electronics,Web,Nigeria,0,2,2351,7,1571.54,0
TXN6250,CUST1698,26,370726,3682.52,POS,Electronics,Web,UK,1,3,2303,1,1379.52,0
TXN6251,CUST1496,57,62261,1702.7,POS,Restaurant,Mobile,UK,1,0,3300,1,1597.3,0
TXN6252,CUST742,26,491750,1847.4,Online,Restaurant,Mobile,USA,1,1,1443,6,404.4,0
TXN6253,CUST997,37,138654,4508.0,POS,Electronics,Mobile,UK,0,3,3492,2,1016.0,0
TXN6254,CUST1071,40,492837,894.05,Online,Restaurant,Web,USA,1,2,1093,4,198.95,0
TXN6255,CUST576,64,19314,1782.72,Online,Electronics,Web,India,0,3,1200,3,582.72,0
TXN6256,CUST1816,33,469547,1366.05,POS,Grocery,Web,UK,0,1,1695,4,328.95,0
TXN6257,CUST304,30,491078,1184.93,UPI,Grocery,Mobile,India,1,4,818,1,366.93,1
TXN6258,CUST1206,22,467868,1328.69,UPI,Restaurant,Mobile,Nigeria,0,5,733,9,595.69,1
TXN6259,CUST1225,34,405030,759.42,POS,Electronics,Mobile,UK,1,3,1038,2,278.58,0
TXN6260,CUST1208,22,454992,3058.67,POS,Electronics,Web,Nigeria,0,1,2612,1,446.67,0
TXN6261,CUST583,43,86148,5339.36,POS,Restaurant,Mobile,UK,1,3,3760,3,1579.36,0
TXN6262,CUST1487,61,326565,3784.35,POS,Grocery,Mobile,UK,0,3,3541,4,243.35,0
TXN6263,CUST956,65,213695,1232.58,UPI,Restaurant,Mobile,UK,1,5,1188,3,44.58,1
TXN6264,CUST978,43,320568,755.89,Online,Electronics,Web,Nigeria,1,2,1738,2,982.11,0
TXN6265,CUST1557,32,51519,7688.76,Online,Electronics,Mobile,India,1,5,4998,3,2690.76,1
